epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,3130.68,0.687,0.45684,0.9078,0.88945,0.87083,0.90597,0.69375,0.9144,0.54656,1.08379,0.00033425,0.00033425,0.00033425
372,3139.39,0.69679,0.4538,0.9029,0.89833,0.85379,0.90776,0.69765,0.91071,0.54582,1.08168,0.000331775,0.000331775,0.000331775
373,3147.66,0.68146,0.44469,0.90177,0.90604,0.8502,0.90379,0.69492,0.911,0.54969,1.08047,0.0003293,0.0003293,0.0003293
374,3156.15,0.69839,0.46328,0.91497,0.90674,0.85733,0.90879,0.69549,0.91046,0.54836,1.08306,0.000326825,0.000326825,0.000326825
375,3164.55,0.67265,0.44197,0.897,0.91985,0.85404,0.91116,0.69988,0.91435,0.55295,1.08853,0.00032435,0.00032435,0.00032435
376,3172.93,0.70009,0.45517,0.90874,0.90292,0.85695,0.90742,0.70223,0.90861,0.54733,1.08074,0.000321875,0.000321875,0.000321875
377,3181.24,0.68993,0.44795,0.89946,0.91231,0.85372,0.91174,0.70375,0.90907,0.54578,1.08261,0.0003194,0.0003194,0.0003194
378,3189.79,0.68109,0.44831,0.89381,0.90505,0.86497,0.91208,0.70135,0.91371,0.54551,1.09056,0.000316925,0.000316925,0.000316925
379,3197.97,0.67108,0.44858,0.89803,0.90934,0.86542,0.91103,0.69815,0.90686,0.54496,1.08536,0.00031445,0.00031445,0.00031445
380,3206.46,0.67927,0.44988,0.8994,0.88761,0.87394,0.90717,0.69672,0.90339,0.55176,1.08071,0.000311975,0.000311975,0.000311975
381,3214.58,0.67921,0.44981,0.90721,0.91038,0.85505,0.90681,0.69817,0.89733,0.54025,1.07941,0.0003095,0.0003095,0.0003095
382,3222.76,0.67186,0.44423,0.89439,0.89509,0.86601,0.90987,0.70139,0.90396,0.53977,1.08434,0.000307025,0.000307025,0.000307025
383,3231.05,0.67819,0.44696,0.89933,0.90089,0.86522,0.90696,0.6952,0.906,0.54337,1.08445,0.00030455,0.00030455,0.00030455
384,3239.55,0.66408,0.4391,0.89085,0.89111,0.8506,0.90319,0.69572,0.90238,0.54173,1.08014,0.000302075,0.000302075,0.000302075
385,3247.89,0.6678,0.43627,0.89467,0.90374,0.83624,0.903,0.69691,0.90282,0.54499,1.08477,0.0002996,0.0002996,0.0002996
386,3256.27,0.69256,0.45803,0.90865,0.90941,0.8395,0.90667,0.69729,0.9017,0.5406,1.08356,0.000297125,0.000297125,0.000297125
387,3264.82,0.67664,0.44538,0.89793,0.89522,0.8508,0.90404,0.69556,0.90037,0.53529,1.07992,0.00029465,0.00029465,0.00029465
388,3273.33,0.67436,0.44752,0.90388,0.86512,0.88234,0.90866,0.70117,0.89772,0.53815,1.08088,0.000292175,0.000292175,0.000292175
389,3281.96,0.67954,0.45014,0.90607,0.8744,0.87783,0.91037,0.70204,0.89724,0.53586,1.07872,0.0002897,0.0002897,0.0002897
390,3290.6,0.66372,0.4341,0.89664,0.90305,0.84281,0.90778,0.69578,0.90112,0.53371,1.0804,0.000287225,0.000287225,0.000287225
391,3299.15,0.68302,0.45204,0.90026,0.88245,0.86454,0.90731,0.69956,0.90095,0.53614,1.08087,0.00028475,0.00028475,0.00028475
392,3307.44,0.68799,0.46489,0.91002,0.90241,0.84121,0.90547,0.69727,0.89918,0.5408,1.08013,0.000282275,0.000282275,0.000282275
393,3315.75,0.67924,0.46582,0.89708,0.90039,0.85181,0.90591,0.69783,0.8997,0.53501,1.08289,0.0002798,0.0002798,0.0002798
394,3324.44,0.68164,0.44667,0.89747,0.90622,0.83848,0.90382,0.69811,0.89445,0.53237,1.07916,0.000277325,0.000277325,0.000277325
395,3332.69,0.66709,0.43767,0.89431,0.89259,0.85276,0.90752,0.69964,0.90024,0.5374,1.08495,0.00027485,0.00027485,0.00027485
396,3340.91,0.66289,0.43488,0.89566,0.90621,0.85223,0.90907,0.69877,0.89684,0.5371,1.08244,0.000272375,0.000272375,0.000272375
397,3349.26,0.66792,0.43295,0.9001,0.88351,0.87497,0.90961,0.6987,0.89108,0.53223,1.07904,0.0002699,0.0002699,0.0002699
398,3357.97,0.68096,0.44682,0.90074,0.9149,0.84996,0.91028,0.69979,0.89109,0.5307,1.0781,0.000267425,0.000267425,0.000267425
399,3366.19,0.70242,0.46494,0.91172,0.91222,0.85205,0.9109,0.70266,0.89042,0.52465,1.07898,0.00026495,0.00026495,0.00026495
400,3374.59,0.68012,0.44397,0.89597,0.90163,0.85117,0.91092,0.70153,0.89095,0.53544,1.07994,0.000262475,0.000262475,0.000262475
401,3383.14,0.66619,0.43518,0.89992,0.88498,0.86802,0.91067,0.70234,0.89452,0.53753,1.08313,0.00026,0.00026,0.00026
402,3391.49,0.67217,0.44124,0.90278,0.89189,0.86029,0.90292,0.69469,0.89471,0.54,1.08216,0.000257525,0.000257525,0.000257525
403,3400.2,0.67227,0.45642,0.90031,0.90099,0.83813,0.90235,0.69588,0.89537,0.54093,1.08202,0.00025505,0.00025505,0.00025505
404,3408.47,0.66833,0.45346,0.90016,0.88948,0.84892,0.90423,0.6935,0.89891,0.54432,1.08389,0.000252575,0.000252575,0.000252575
405,3416.86,0.66695,0.43351,0.8955,0.91126,0.82949,0.90547,0.69798,0.89626,0.54145,1.08307,0.0002501,0.0002501,0.0002501
406,3425.13,0.68222,0.45114,0.90846,0.91522,0.82284,0.89797,0.69274,0.89676,0.54237,1.08284,0.000247625,0.000247625,0.000247625
407,3433.67,0.66749,0.4397,0.89328,0.90317,0.83643,0.90039,0.69418,0.89252,0.53478,1.08479,0.00024515,0.00024515,0.00024515
408,3442.28,0.66358,0.441,0.8937,0.9138,0.83964,0.90843,0.70246,0.8932,0.53225,1.08417,0.000242675,0.000242675,0.000242675
409,3450.54,0.65945,0.44061,0.89488,0.90446,0.85085,0.90752,0.69926,0.89391,0.5362,1.0836,0.0002402,0.0002402,0.0002402
410,3458.79,0.68916,0.45269,0.92107,0.89622,0.84987,0.90638,0.70147,0.89589,0.54034,1.08509,0.000237725,0.000237725,0.000237725
411,3466.84,0.65771,0.43499,0.89534,0.88078,0.86338,0.90588,0.69954,0.89053,0.53704,1.08103,0.00023525,0.00023525,0.00023525
412,3475.16,0.65823,0.43212,0.89161,0.88735,0.86127,0.90705,0.69891,0.89173,0.53729,1.08113,0.000232775,0.000232775,0.000232775
413,3483.45,0.64339,0.42991,0.89185,0.90045,0.84672,0.90888,0.70251,0.88835,0.53792,1.07885,0.0002303,0.0002303,0.0002303
414,3492.12,0.66878,0.44223,0.90366,0.88619,0.86358,0.91034,0.7039,0.88794,0.53247,1.07985,0.000227825,0.000227825,0.000227825
415,3500.3,0.65754,0.43387,0.90457,0.88972,0.85896,0.90847,0.70416,0.88744,0.53599,1.08053,0.00022535,0.00022535,0.00022535
416,3508.62,0.64768,0.42493,0.8933,0.89896,0.86444,0.91118,0.70683,0.88322,0.53739,1.08019,0.000222875,0.000222875,0.000222875
417,3517.06,0.65795,0.4406,0.89809,0.89769,0.84735,0.90943,0.70518,0.88493,0.53383,1.08075,0.0002204,0.0002204,0.0002204
418,3525.29,0.65077,0.4464,0.89004,0.88143,0.86163,0.906,0.70175,0.88801,0.53543,1.08072,0.000217925,0.000217925,0.000217925
419,3533.78,0.64739,0.43228,0.88725,0.88588,0.87071,0.90815,0.70083,0.8908,0.54092,1.08101,0.00021545,0.00021545,0.00021545
420,3542.67,0.64965,0.42985,0.8941,0.88259,0.87906,0.90919,0.70424,0.88602,0.53351,1.07978,0.000212975,0.000212975,0.000212975
421,3550.93,0.67589,0.43987,0.89912,0.91932,0.83898,0.90626,0.70224,0.88462,0.529,1.08082,0.0002105,0.0002105,0.0002105
422,3559.29,0.65241,0.4355,0.89241,0.90042,0.8556,0.90474,0.70233,0.8829,0.53345,1.07908,0.000208025,0.000208025,0.000208025
423,3567.7,0.66093,0.43458,0.88868,0.89029,0.86844,0.90669,0.70123,0.88092,0.5301,1.0774,0.00020555,0.00020555,0.00020555
424,3576.01,0.66472,0.44404,0.90059,0.90778,0.85402,0.9072,0.70387,0.8833,0.53619,1.07858,0.000203075,0.000203075,0.000203075
425,3584.5,0.63957,0.42896,0.8845,0.91814,0.84721,0.91045,0.70584,0.88118,0.53026,1.07984,0.0002006,0.0002006,0.0002006
426,3592.81,0.64264,0.4296,0.88947,0.91468,0.84788,0.90845,0.70263,0.88416,0.53023,1.08093,0.000198125,0.000198125,0.000198125
427,3601.1,0.65064,0.43362,0.8933,0.91694,0.84697,0.90784,0.70122,0.88232,0.53256,1.07921,0.00019565,0.00019565,0.00019565
428,3609.46,0.66087,0.44373,0.89317,0.91376,0.84978,0.91004,0.70386,0.87956,0.54022,1.07657,0.000193175,0.000193175,0.000193175
429,3617.65,0.64442,0.43164,0.89389,0.91451,0.85234,0.90892,0.70308,0.87977,0.5393,1.07887,0.0001907,0.0001907,0.0001907
430,3626.18,0.65134,0.43814,0.8922,0.91265,0.84373,0.90657,0.70229,0.87958,0.53029,1.07911,0.000188225,0.000188225,0.000188225
431,3634.54,0.64509,0.43193,0.89747,0.92182,0.84419,0.90968,0.70145,0.88123,0.53066,1.07897,0.00018575,0.00018575,0.00018575
432,3642.95,0.64547,0.4281,0.8878,0.88373,0.87254,0.90764,0.70189,0.88277,0.53163,1.08035,0.000183275,0.000183275,0.000183275
433,3651.3,0.65349,0.43028,0.88882,0.8954,0.86265,0.91044,0.70035,0.88585,0.53317,1.0835,0.0001808,0.0001808,0.0001808
434,3659.6,0.64951,0.43649,0.89448,0.88813,0.86943,0.90789,0.70123,0.88725,0.53816,1.08369,0.000178325,0.000178325,0.000178325
435,3668.25,0.62882,0.41917,0.88441,0.89583,0.87797,0.9093,0.70261,0.88601,0.53748,1.08148,0.00017585,0.00017585,0.00017585
436,3676.57,0.63596,0.4353,0.88605,0.88659,0.88007,0.91029,0.70427,0.88615,0.53744,1.08321,0.000173375,0.000173375,0.000173375
437,3684.77,0.64131,0.42191,0.88829,0.88367,0.8715,0.90778,0.70442,0.889,0.53852,1.08433,0.0001709,0.0001709,0.0001709
438,3693.06,0.62339,0.41518,0.88277,0.88138,0.87888,0.91222,0.70815,0.88474,0.53476,1.08366,0.000168425,0.000168425,0.000168425
439,3701.32,0.65125,0.42839,0.89629,0.88365,0.88129,0.91407,0.70873,0.88177,0.52846,1.08215,0.00016595,0.00016595,0.00016595
440,3709.74,0.64272,0.418,0.88825,0.90996,0.85918,0.91745,0.70975,0.88402,0.5281,1.08231,0.000163475,0.000163475,0.000163475
441,3718.27,0.6434,0.44058,0.89284,0.91512,0.8597,0.91437,0.70747,0.88556,0.52862,1.08472,0.000161,0.000161,0.000161
442,3726.6,0.63629,0.4231,0.88644,0.90998,0.85474,0.91342,0.70899,0.88064,0.5281,1.08221,0.000158525,0.000158525,0.000158525
443,3734.93,0.66037,0.43301,0.89251,0.90649,0.85882,0.91205,0.70721,0.87799,0.52606,1.08316,0.00015605,0.00015605,0.00015605
444,3743.42,0.63869,0.43925,0.88842,0.91311,0.8451,0.91192,0.7089,0.8766,0.53116,1.08359,0.000153575,0.000153575,0.000153575
445,3752.1,0.62942,0.42405,0.88519,0.90896,0.85466,0.91247,0.709,0.87745,0.53227,1.08363,0.0001511,0.0001511,0.0001511
446,3760.67,0.62925,0.42176,0.88629,0.90297,0.85636,0.91386,0.70885,0.87729,0.53314,1.0832,0.000148625,0.000148625,0.000148625
447,3768.98,0.6414,0.41994,0.88615,0.91321,0.84484,0.91235,0.70663,0.87931,0.5314,1.0818,0.00014615,0.00014615,0.00014615
448,3777.51,0.62772,0.4165,0.88677,0.92509,0.83885,0.91162,0.7066,0.87787,0.53049,1.08176,0.000143675,0.000143675,0.000143675
449,3785.87,0.63599,0.42235,0.88706,0.92424,0.83942,0.91141,0.70893,0.87755,0.53101,1.08019,0.0001412,0.0001412,0.0001412
450,3794.45,0.62027,0.41293,0.88337,0.91216,0.85274,0.91191,0.70695,0.87833,0.53036,1.08125,0.000138725,0.000138725,0.000138725
451,3802.9,0.63234,0.41817,0.88794,0.92525,0.84446,0.91237,0.70754,0.88025,0.52872,1.08251,0.00013625,0.00013625,0.00013625
452,3811.17,0.62006,0.41272,0.88529,0.91598,0.85032,0.91203,0.70619,0.88006,0.52607,1.08341,0.000133775,0.000133775,0.000133775
453,3819.57,0.62287,0.42399,0.88016,0.91744,0.85099,0.91433,0.70871,0.8769,0.51898,1.08261,0.0001313,0.0001313,0.0001313
454,3827.92,0.6318,0.41732,0.88223,0.91541,0.84557,0.91227,0.70544,0.87615,0.52193,1.08063,0.000128825,0.000128825,0.000128825
455,3836.44,0.62913,0.41919,0.88173,0.91464,0.84443,0.91171,0.7058,0.8767,0.52502,1.08094,0.00012635,0.00012635,0.00012635
456,3844.72,0.631,0.41961,0.87883,0.91147,0.85367,0.91296,0.70669,0.87674,0.525,1.08112,0.000123875,0.000123875,0.000123875
457,3852.84,0.62384,0.43134,0.88502,0.91852,0.84616,0.91289,0.70721,0.87875,0.52774,1.08242,0.0001214,0.0001214,0.0001214
458,3861.14,0.61833,0.41983,0.88325,0.91811,0.84744,0.91334,0.70888,0.87591,0.52636,1.08296,0.000118925,0.000118925,0.000118925
459,3869.42,0.63416,0.43246,0.89162,0.91959,0.84596,0.91308,0.7078,0.87296,0.52337,1.08139,0.00011645,0.00011645,0.00011645
460,3877.73,0.61877,0.4143,0.8825,0.88492,0.87077,0.91204,0.70705,0.87264,0.52579,1.08061,0.000113975,0.000113975,0.000113975
461,3886.04,0.6351,0.41343,0.89802,0.89305,0.85808,0.91237,0.70656,0.87192,0.5246,1.08163,0.0001115,0.0001115,0.0001115
462,3894.3,0.62356,0.41131,0.88217,0.90007,0.85651,0.91513,0.70843,0.8726,0.52346,1.08306,0.000109025,0.000109025,0.000109025
463,3902.64,0.63164,0.4259,0.89231,0.89962,0.85909,0.91406,0.70746,0.87404,0.52243,1.08363,0.00010655,0.00010655,0.00010655
464,3910.81,0.63129,0.44114,0.88702,0.90767,0.85556,0.91232,0.70754,0.87201,0.52201,1.08194,0.000104075,0.000104075,0.000104075
465,3919.68,0.63483,0.42516,0.88453,0.8977,0.86906,0.91298,0.70886,0.87221,0.52102,1.08341,0.0001016,0.0001016,0.0001016
466,3927.83,0.6194,0.41132,0.88345,0.90421,0.86729,0.91463,0.71008,0.87025,0.5211,1.08303,9.9125e-05,9.9125e-05,9.9125e-05
467,3936.05,0.61844,0.41034,0.88169,0.91336,0.85828,0.91438,0.70922,0.87099,0.52365,1.08091,9.665e-05,9.665e-05,9.665e-05
468,3944.41,0.62265,0.41183,0.88421,0.8868,0.87944,0.91381,0.70957,0.87052,0.52628,1.08014,9.4175e-05,9.4175e-05,9.4175e-05
469,3952.62,0.61732,0.41544,0.8765,0.88897,0.87812,0.9133,0.70997,0.87209,0.52818,1.08027,9.17e-05,9.17e-05,9.17e-05
470,3961.3,0.62558,0.41583,0.88849,0.88419,0.88211,0.91445,0.70979,0.87199,0.52748,1.07883,8.9225e-05,8.9225e-05,8.9225e-05
471,3969.75,0.63002,0.43008,0.88819,0.88933,0.87581,0.91457,0.71148,0.87153,0.52682,1.07925,8.675e-05,8.675e-05,8.675e-05
472,3978.19,0.6118,0.40784,0.87486,0.89346,0.87258,0.91514,0.71229,0.8726,0.52678,1.08028,8.4275e-05,8.4275e-05,8.4275e-05
473,3986.44,0.6275,0.41022,0.88503,0.91356,0.85739,0.91372,0.71287,0.8722,0.52967,1.07936,8.18e-05,8.18e-05,8.18e-05
474,3994.82,0.61055,0.41303,0.88287,0.90635,0.85567,0.91421,0.71198,0.87265,0.53047,1.08106,7.9325e-05,7.9325e-05,7.9325e-05
475,4003.45,0.60573,0.40641,0.88018,0.9046,0.85527,0.91238,0.71129,0.87353,0.5305,1.08103,7.685e-05,7.685e-05,7.685e-05
476,4011.67,0.61295,0.4127,0.87666,0.91866,0.84891,0.91135,0.71105,0.87463,0.52917,1.08171,7.4375e-05,7.4375e-05,7.4375e-05
477,4019.99,0.62117,0.41648,0.88167,0.91626,0.84978,0.9133,0.71136,0.87369,0.52752,1.08014,7.19e-05,7.19e-05,7.19e-05
478,4028.11,0.61082,0.40663,0.8774,0.90693,0.85766,0.91445,0.71108,0.87413,0.52693,1.08215,6.9425e-05,6.9425e-05,6.9425e-05
479,4036.74,0.62108,0.41904,0.88135,0.90758,0.86361,0.91433,0.7099,0.87269,0.52499,1.08299,6.695e-05,6.695e-05,6.695e-05
480,4045.17,0.61742,0.41677,0.8827,0.90303,0.86627,0.91406,0.70912,0.87284,0.52455,1.0834,6.4475e-05,6.4475e-05,6.4475e-05
481,4053.9,0.62427,0.41892,0.88231,0.90214,0.86986,0.91519,0.70911,0.87204,0.5231,1.08306,6.2e-05,6.2e-05,6.2e-05
482,4062.44,0.61048,0.40806,0.87777,0.90136,0.86734,0.9151,0.70897,0.86995,0.52253,1.08235,5.9525e-05,5.9525e-05,5.9525e-05
483,4070.74,0.61021,0.39988,0.87887,0.89115,0.86898,0.91412,0.7098,0.86933,0.52333,1.0815,5.705e-05,5.705e-05,5.705e-05
484,4079.11,0.61253,0.4164,0.88569,0.89596,0.86638,0.91618,0.71115,0.87,0.52532,1.08291,5.4575e-05,5.4575e-05,5.4575e-05
485,4087.92,0.60729,0.40855,0.87465,0.89883,0.86921,0.915,0.7114,0.87068,0.52405,1.08359,5.21e-05,5.21e-05,5.21e-05
486,4096.73,0.62097,0.42242,0.8937,0.89941,0.86706,0.91456,0.70941,0.8717,0.5238,1.08421,4.9625e-05,4.9625e-05,4.9625e-05
487,4105.15,0.61898,0.41833,0.88091,0.90002,0.86607,0.91456,0.7113,0.87169,0.52457,1.08481,4.715e-05,4.715e-05,4.715e-05
488,4113.5,0.60212,0.40999,0.87802,0.90133,0.8638,0.91465,0.71044,0.87207,0.52404,1.08523,4.4675e-05,4.4675e-05,4.4675e-05
489,4121.83,0.62111,0.41796,0.8831,0.896,0.86608,0.91401,0.71063,0.87324,0.52577,1.0859,4.22e-05,4.22e-05,4.22e-05
490,4130.2,0.6053,0.40459,0.87571,0.89081,0.87298,0.91522,0.71222,0.87072,0.52431,1.08357,3.9725e-05,3.9725e-05,3.9725e-05
491,4138.67,0.5431,0.3398,0.89565,0.90687,0.85512,0.91322,0.70949,0.87241,0.52605,1.08398,3.725e-05,3.725e-05,3.725e-05
492,4146.69,0.50471,0.32067,0.84577,0.89025,0.87473,0.91204,0.70819,0.87279,0.52827,1.08454,3.4775e-05,3.4775e-05,3.4775e-05
493,4154.55,0.49031,0.31249,0.84414,0.89797,0.86592,0.91028,0.70773,0.87265,0.52831,1.08573,3.23e-05,3.23e-05,3.23e-05
494,4162.16,0.50516,0.32285,0.85043,0.89924,0.86672,0.91044,0.70728,0.87202,0.5289,1.0868,2.9825e-05,2.9825e-05,2.9825e-05
495,4169.8,0.49132,0.31945,0.84317,0.8976,0.8669,0.91092,0.70659,0.87112,0.5307,1.08643,2.735e-05,2.735e-05,2.735e-05
496,4177.36,0.49318,0.30921,0.84094,0.9016,0.86387,0.91201,0.70785,0.87018,0.53018,1.08586,2.4875e-05,2.4875e-05,2.4875e-05
497,4185.11,0.4921,0.30894,0.84266,0.89331,0.87106,0.91246,0.70928,0.86952,0.53122,1.08526,2.24e-05,2.24e-05,2.24e-05
498,4192.77,0.48667,0.30817,0.84464,0.89575,0.86931,0.91249,0.70957,0.87002,0.53162,1.08568,1.9925e-05,1.9925e-05,1.9925e-05
499,4200.15,0.49631,0.3199,0.84511,0.89063,0.87216,0.91293,0.7108,0.86956,0.53193,1.08477,1.745e-05,1.745e-05,1.745e-05
500,4207.64,0.48312,0.30455,0.84432,0.89168,0.87243,0.91331,0.71081,0.86935,0.53146,1.08449,1.4975e-05,1.4975e-05,1.4975e-05
